ORF_ID	FC_U	FC_T	transcript_id	gene_id
ENST00000296273.6_186806339_186806434_96	10.7930641703632	-10.5989416506126	ENST00000296273	ENSG00000163918
ENST00000296484.6_52149949_52154398_168	15.9412766435634	-9.900198768078539	ENST00000296484	ENSG00000164087
ENST00000296701.10_148383985_148394754_96	15.6705713709958	-11.2660727030476	ENST00000296701	ENSG00000145868
ENST00000296794.10_73626191_73684858_150	16.062157344005	-11.000443513289301	ENST00000296794	ENSG00000214944
ENST00000296930.9_171387879_171390054_132	18.9508234620608	-10.9595876987043	ENST00000296930	ENSG00000181163
ENST00000297071.8_23531824_23532018_195	18.4800370100843	-11.3035124932338	ENST00000297071	ENSG00000164548
ENST00000297578.8_103414870_103415082_213	11.496845078469901	-10.821060768678901	ENST00000297578	ENSG00000164933
ENST00000297578.8_103414937_103415044_108	16.9869145137988	-10.821060768678901	ENST00000297578	ENSG00000164933
ENST00000297591.9_94553404_94553490_87	13.6688291588184	-12.871305709851901	ENST00000297591	ENSG00000164944
ENST00000297591.9_94553414_94553518_105	14.391643146819199	-12.871305709851901	ENST00000297591	ENSG00000164944
ENST00000298281.8_83157010_83157324_315	16.206967699198803	-10.1666509171759	ENST00000298281	ENSG00000165494
ENST00000298281.8_83157126_83157524_399	16.417201430153	-10.1666509171759	ENST00000298281	ENSG00000165494
ENST00000298316.6_49893599_49893685_87	17.165705204855	-12.104412991975998	ENST00000298316	ENSG00000165527
ENST00000298875.8_92122075_92130957_120	17.4461264750874	-12.370200809965198	ENST00000298875	ENSG00000165934
ENST00000299204.4_103561187_103562747_138	15.660835499900902	-10.245740508748598	ENST00000299204	ENSG00000166170
ENST00000299957.10_44288933_44289349_417	11.270624882320499	-9.95331318260527	ENST00000299957	ENSG00000166734
ENST00000299977.8_35243074_35258691_111	17.0228679143974	-10.5572326973789	ENST00000299977	ENSG00000166750
ENST00000300291.9_56451293_56451364_72	17.0736551274499	-11.2825948528161	ENST00000300291	ENSG00000167005
ENST00000300935.7_16111831_16111938_108	23.3001961179536	-24.5086646512274	ENST00000300935	ENSG00000167461
ENST00000301364.9_2336129_2336615_297	12.309526387634099	-11.267661332776502	ENST00000301364	ENSG00000167721
ENST00000301964.6_9791462_9792282_99	17.3203958805671	-9.80810706784302	ENST00000301964	ENSG00000171148
ENST00000302078.9_154548893_154550391_135	11.9684893530003	-11.4183154269978	ENST00000302078	ENSG00000171566
ENST00000302216.12_88563094_88563658_84	17.902007570743102	-11.268797003055198	ENST00000302216	ENSG00000100722
ENST00000302291.8_23094267_23109033_126	16.8856788028865	-10.6994880736685	ENST00000302291	ENSG00000169641
ENST00000302291.8_23109095_23177504_306	17.1498744965525	-10.6994880736685	ENST00000302291	ENSG00000169641
ENST00000302291.8_23109109_23169001_255	17.0882218936992	-10.6994880736685	ENST00000302291	ENSG00000169641
ENST00000302313.9_39052000_39063125_150	11.678087058052302	-11.082014300332501	ENST00000302313	ENSG00000114742
ENST00000302313.9_39052019_39063069_75	17.5902827266198	-11.082014300332501	ENST00000302313	ENSG00000114742
ENST00000302345.6_78997606_78997719_114	15.2461865067267	-10.8334578378039	ENST00000302345	ENSG00000171302
ENST00000302418.4_32055943_32056083_141	13.274968341610599	-12.8314670115964	ENST00000302418	ENSG00000170759
ENST00000302418.4_32056022_32056258_237	19.0179331061603	-12.8314670115964	ENST00000302418	ENSG00000170759
ENST00000302418.4_32056191_32056427_237	20.6236258857331	-12.8314670115964	ENST00000302418	ENSG00000170759
ENST00000302418.4_32056249_32056356_108	13.7441508957798	-12.8314670115964	ENST00000302418	ENSG00000170759
ENST00000302759.10_110674211_110678018_123	13.9027750957676	-12.681887376375599	ENST00000302759	ENSG00000169679
ENST00000303622.13_103385599_103386015_417	15.542760922016699	-10.2711666922574	ENST00000303622	ENSG00000075413
ENST00000303714.8_69013314_69013433_120	15.192538200918401	-10.5681784599726	ENST00000303714	ENSG00000169604
ENST00000304449.5_119592500_119605869_153	15.9651542375927	-10.2456209134495	ENST00000304449	ENSG00000186416
ENST00000304658.9_28211552_28211812_261	16.501839466390198	-9.64009605787071	ENST00000304658	ENSG00000169180
ENST00000304743.6_70907672_70907941_270	12.5938581661726	-11.754200117921199	ENST00000304743	ENSG00000100731
ENST00000305123.5_226798542_226798964_423	15.2236568532392	-10.6734683344923	ENST00000305123	ENSG00000169047
ENST00000305123.5_226799332_226799721_390	17.695866192229303	-10.6734683344923	ENST00000305123	ENSG00000169047
ENST00000305123.5_226799523_226799744_222	15.682835998585	-10.6734683344923	ENST00000305123	ENSG00000169047
ENST00000305135.9_183715155_183717710_168	12.7866794814442	-10.9771742861434	ENST00000305135	ENSG00000163872
ENST00000305386.3_49620803_49620922_120	11.105024875002902	-10.6511770171641	ENST00000305386	ENSG00000168282
ENST00000305386.3_49620903_49620980_78	16.5704346871014	-10.6511770171641	ENST00000305386	ENSG00000168282
ENST00000305544.8_49132564_49132988_297	18.734222101129802	-11.819851804059	ENST00000305544	ENSG00000172037
ENST00000306256.13_2391850_2395795_162	17.5481146178467	-11.5586172206702	ENST00000306256	ENSG00000157916
ENST00000306560.1_69107659_69109688_330	12.6091612793266	-12.3267611710538	ENST00000306560	ENSG00000103044
ENST00000306801.7_80545509_80545679_171	16.877469559668402	-10.676100569406099	ENST00000306801	ENSG00000141564
ENST00000307017.8_143184996_143185094_99	15.8767763686197	-9.39321943037523	ENST00000307017	ENSG00000170185
ENST00000307363.9_33072694_33097191_201	17.5315259139237	-10.6812331507832	ENST00000307363	ENSG00000170266
ENST00000307677.4_31722623_31722751_129	13.818052665625201	-12.1143023931616	ENST00000307677	ENSG00000171552
ENST00000307768.4_9890562_9890807_246	17.0490941308592	-10.375429543493901	ENST00000307768	ENSG00000171135
ENST00000307768.4_9890566_9892929_261	17.3413753985337	-10.375429543493901	ENST00000307768	ENSG00000171135
ENST00000308639.13_65662888_65663079_192	17.0306353719858	-10.0523805997007	ENST00000308639	ENSG00000173039
ENST00000308783.9_67121274_67131986_120	16.951364864945	-10.7497761674725	ENST00000308783	ENSG00000173120
ENST00000309007.9_177468885_177473525_105	17.274508043489302	-11.0846458612681	ENST00000309007	ENSG00000113758
ENST00000309007.9_177473464_177473715_252	15.7353769344011	-11.0846458612681	ENST00000309007	ENSG00000113758
ENST00000309295.8_65576043_65576303_261	15.911142405353802	-9.70158830716491	ENST00000309295	ENSG00000173442
ENST00000309334.5_62049320_62049430_111	16.2040881718715	-11.961201692100301	ENST00000309334	ENSG00000150347
ENST00000309922.6_101561874_101564807_168	12.168745237471398	-10.5395578538285	ENST00000309922	ENSG00000174173
ENST00000309922.6_101561921_101564800_114	12.063576489667302	-10.5395578538285	ENST00000309922	ENSG00000174173
ENST00000310144.10_63827312_63829494_276	14.776479628778901	-13.2113540707715	ENST00000310144	ENSG00000087191
ENST00000310144.10_63827343_63827498_156	15.522889309842599	-13.2113540707715	ENST00000310144	ENSG00000087191
ENST00000310144.10_63827395_63827478_84	20.1899033875188	-13.2113540707715	ENST00000310144	ENSG00000087191
ENST00000310450.8_20017363_20017449_87	23.592925449688803	-23.940765990084802	ENST00000310450	ENSG00000173418
ENST00000310931.8_241268527_241315827_273	12.4796080910971	-13.6377910405187	ENST00000310931	ENSG00000115677
ENST00000310931.8_241315607_241315696_90	13.271725534258401	-13.6377910405187	ENST00000310931	ENSG00000115677
ENST00000310958.10_55389431_55408508_291	15.2682428528421	-10.875118103583802	ENST00000310958	ENSG00000260916
ENST00000311275.11_47310079_47347885_156	16.4205228878206	-10.977654170975402	ENST00000311275	ENSG00000101040
ENST00000312010.10_78838587_78840838_267	30.0	-8.96672167708982	ENST00000312010	ENSG00000055483
ENST00000312184.5_73976217_73976279_63	19.3954890531258	-10.9538651494909	ENST00000312184	ENSG00000175606
ENST00000312263.10_167936713_167936781_69	15.877079959846599	-9.81282934302771	ENST00000312263	ENSG00000143164
ENST00000312858.9_76151958_76154385_66	15.945389329925302	-10.2320038615612	ENST00000312858	ENSG00000089916
ENST00000313010.7_82860116_82900463_231	13.187314099954	-11.7675304034549	ENST00000313010	ENSG00000137509
ENST00000313146.10_156728276_156728389_114	15.5587610740468	-8.41375122437106	ENST00000313146	ENSG00000143319
ENST00000313244.13_6739730_6741070_117	16.173212155233198	-10.292248900433	ENST00000313244	ENSG00000125733
ENST00000313285.12_6739694_6741070_153	16.173212155233198	-10.2829781369957	ENST00000313285	ENSG00000125733
ENST00000313288.8_1721557_1723459_126	17.4120926076752	-11.196894487953598	ENST00000313288	ENSG00000013810
ENST00000313349.3_64636736_64636873_138	18.743730971314	-9.987088007766461	ENST00000313349	ENSG00000179833
ENST00000313478.11_50648805_50686804_474	17.3136007364727	-9.72226153126383	ENST00000313478	ENSG00000092439
ENST00000313478.11_50686695_50686754_60	16.2333123321805	-9.72226153126383	ENST00000313478	ENSG00000092439
ENST00000313654.13_23689501_23689584_84	16.2122407266915	-11.699792779772197	ENST00000313654	ENSG00000053747
ENST00000314103.5_36385434_36386137_96	16.6897120898054	-10.203211606129802	ENST00000314103	ENSG00000159259
ENST00000314174.5_23094329_23168815_102	16.4954583075695	-10.5884980145826	ENST00000314174	ENSG00000169641
ENST00000314328.13_24270859_24276721_147	15.700437921029401	-10.495052478292099	ENST00000314328	ENSG00000100014
ENST00000314328.13_24270950_24276761_96	15.5468808246397	-10.495052478292099	ENST00000314328	ENSG00000100014
ENST00000314425.9_71253245_71254139_141	16.166140048949803	-10.8119800957321	ENST00000314425	ENSG00000147130
ENST00000314595.5_56978978_56986419_93	14.7498860090481	-13.407903472841802	ENST00000314595	ENSG00000047315
ENST00000314754.12_207321714_207322382_153	16.5159483458768	-12.1862021679651	ENST00000314754	ENSG00000196352
ENST00000314761.8_189441468_189441548_81	11.4460157711236	-11.4108709779643	ENST00000314761	ENSG00000115368
ENST00000314797.10_129249621_129249713_93	12.7405275258313	-12.333076153598599	ENST00000314797	ENSG00000181789
ENST00000314797.10_129249676_129249735_60	12.4706548086352	-12.333076153598599	ENST00000314797	ENSG00000181789
ENST00000315050.11_151065014_151087149_183	17.5802776896822	-10.2493310679945	ENST00000315050	ENSG00000145901
ENST00000315050.11_151065022_151087157_183	17.4715510827209	-10.2493310679945	ENST00000315050	ENSG00000145901
ENST00000315273.4_9206803_9279350_462	18.235976292906802	-11.5038075622145	ENST00000315273	ENSG00000151693
ENST00000315273.4_9206826_9207053_228	16.023184327904	-11.5038075622145	ENST00000315273	ENSG00000151693
ENST00000315273.4_9206894_9207148_255	12.479763182377601	-11.5038075622145	ENST00000315273	ENSG00000151693
ENST00000315579.9_6493633_6493695_63	17.866199634279898	-12.856108959179599	ENST00000315579	ENSG00000010292
ENST00000315579.9_6493664_6493735_72	17.982700718556398	-12.856108959179599	ENST00000315579	ENSG00000010292
ENST00000315579.9_6493735_6494142_408	18.6145073182805	-12.856108959179599	ENST00000315579	ENSG00000010292
ENST00000315579.9_6493958_6495088_210	13.634580293731698	-12.856108959179599	ENST00000315579	ENSG00000010292
ENST00000315596.14_32586455_32648866_252	15.7607271938327	-10.817337326421402	ENST00000315596	ENSG00000083642
ENST00000316881.8_56913876_56914022_147	11.546261994024198	-11.210360882141199	ENST00000316881	ENSG00000121060
ENST00000316881.8_56913880_56914011_132	11.505911052810001	-11.210360882141199	ENST00000316881	ENSG00000121060
ENST00000317147.9_58599330_58599395_66	13.205119291435402	-12.502914205967699	ENST00000317147	ENSG00000125107
ENST00000317147.9_58599442_58629801_144	19.0041983971601	-12.502914205967699	ENST00000317147	ENSG00000125107
ENST00000318304.12_27524225_27524338_114	16.138942036545302	-11.400579709296599	ENST00000318304	ENSG00000110841
ENST00000318410.11_125091621_125091713_93	13.005908329593801	-12.0676234516115	ENST00000318410	ENSG00000164961
ENST00000318607.9_100721903_100722052_150	17.3998476923346	-12.9311099160463	ENST00000318607	ENSG00000070756
ENST00000318607.9_100721998_100722150_153	13.0305235551456	-12.9311099160463	ENST00000318607	ENSG00000070756
ENST00000319380.11_76452739_76453179_441	12.050191446616099	-12.239990296559	ENST00000319380	ENSG00000175931
ENST00000319410.9_75644400_75647661_147	13.5305269187109	-12.4107610683412	ENST00000319410	ENSG00000065427
ENST00000319410.9_75644456_75647642_72	13.5305269187109	-12.4107610683412	ENST00000319410	ENSG00000065427
ENST00000320027.9_31161534_31161716_183	19.914709006931602	-13.2920103014669	ENST00000320027	ENSG00000120694
ENST00000320474.8_161086712_161103440_186	15.399277060534198	-10.307442453933302	ENST00000320474	ENSG00000169255
ENST00000321265.9_26921830_26941620_342	12.123707855345302	-11.9751536427993	ENST00000321265	ENSG00000090273
ENST00000321394.11_159789503_159789745_243	12.217206649023199	-12.541229752665998	ENST00000321394	ENSG00000120438
ENST00000322067.11_220089716_220089811_96	16.911761083308498	-10.309552665790301	ENST00000322067	ENSG00000162813
ENST00000322157.8_47531233_47545909_324	13.374228416643698	-13.220228822322	ENST00000322157	ENSG00000141279
ENST00000322157.8_47531255_47545922_315	13.374228416643698	-13.220228822322	ENST00000322157	ENSG00000141279
ENST00000322213.8_53422581_53422724_144	19.4569290721383	-12.8952272979369	ENST00000322213	ENSG00000072501
ENST00000322313.8_127770902_127811133_225	12.7625255897222	-10.752593538993402	ENST00000322313	ENSG00000136709
ENST00000323468.9_108491147_108498380_237	12.458115969670901	-10.698561319087501	ENST00000323468	ENSG00000178202
ENST00000323523.8_100492628_100492747_120	15.3806146006491	-10.7440230690981	ENST00000323523	ENSG00000181458
ENST00000323578.12_904830_911011_267	13.202669592890999	-11.766394178722699	ENST00000323578	ENSG00000177830
ENST00000323688.10_17276750_17282823_114	18.620049400599697	-11.138733357966402	ENST00000323688	ENSG00000070081
ENST00000323688.10_17276766_17282809_84	17.3818757049586	-11.138733357966402	ENST00000323688	ENSG00000070081
ENST00000323871.9_120224195_120265640_207	23.799712935388104	-12.2433832074814	ENST00000323871	ENSG00000089159
ENST00000323977.7_94492813_94493874_285	17.6564555421345	-10.8656238914201	ENST00000323977	ENSG00000020922
ENST00000323977.7_94492875_94493846_195	17.9760226772785	-10.8656238914201	ENST00000323977	ENSG00000020922
ENST00000323977.7_94492901_94493869_192	17.1943692106133	-10.8656238914201	ENST00000323977	ENSG00000020922
ENST00000324138.7_14865541_14873056_111	15.654103017027099	-9.24249183967374	ENST00000324138	ENSG00000181544
ENST00000324501.9_73136546_73147816_60	19.5567216115911	-12.5087926200473	ENST00000324501	ENSG00000080815
ENST00000324545.8_41085654_41085731_78	19.1095935787171	-12.958627359975901	ENST00000324545	ENSG00000124486
ENST00000324545.8_41085695_41085811_117	19.6449634739835	-12.958627359975901	ENST00000324545	ENSG00000124486
ENST00000324545.8_41085738_41085932_195	13.531512662400301	-12.958627359975901	ENST00000324545	ENSG00000124486
ENST00000324545.8_41085975_41123563_228	21.668852489920802	-12.958627359975901	ENST00000324545	ENSG00000124486
ENST00000324545.8_41123556_41123666_111	13.038929398110302	-12.958627359975901	ENST00000324545	ENSG00000124486
ENST00000324684.8_76344723_76354165_117	12.414996285717699	-10.2373455355483	ENST00000324684	ENSG00000161542
ENST00000324856.11_26696063_26696473_411	15.9210056308009	-11.074062723637901	ENST00000324856	ENSG00000117713
ENST00000324856.11_26696286_26696729_444	15.9210056308009	-11.074062723637901	ENST00000324856	ENSG00000117713
ENST00000325617.9_140427572_140427640_69	13.8384803508529	-12.0505756860749	ENST00000325617	ENSG00000153132
ENST00000325680.11_74763441_74763572_132	17.6770709647897	-11.561190436004699	ENST00000325680	ENSG00000119596
ENST00000325971.12_12999450_13001482_165	17.9914751064943	-11.123239330241	ENST00000325971	ENSG00000101639
ENST00000326047.8_44761726_44774409_174	16.6326014755731	-10.9559142701217	ENST00000326047	ENSG00000163808
ENST00000326793.10_195392124_195442917_147	12.2751607303773	-11.4601341197493	ENST00000326793	ENSG00000114331
ENST00000326925.10_49021123_49021947_825	16.711212160393	-10.2273383383617	ENST00000326925	ENSG00000178057
ENST00000327283.7_12859173_12884320_330	10.671512632285099	-10.139461777033599	ENST00000327283	ENSG00000175354
ENST00000330137.11_59155136_59155210_75	18.820829759896103	-9.924311158419131	ENST00000330137	ENSG00000182628
ENST00000330387.10_137928347_138001892_309	16.47899988494	-9.52468519525692	ENST00000330387	ENSG00000182158
ENST00000330387.10_138001654_138001941_288	16.2218028610142	-9.52468519525692	ENST00000330387	ENSG00000182158
ENST00000330387.10_138001957_138002031_75	15.4620147853229	-9.52468519525692	ENST00000330387	ENSG00000182158
ENST00000330513.9_3451690_3451776_87	30.0	-23.7233200485664	ENST00000330513	ENSG00000177426
ENST00000330838.10_73258442_73258708_267	12.7031741826209	-12.649111166959901	ENST00000330838	ENSG00000132466
ENST00000330854.15_19030981_19031076_96	10.851043570696199	-10.344076305075001	ENST00000330854	ENSG00000064607
